BUYER_STATE,BUYER_COUNTY,YEAR,QUANTITY,DOSAGE_UNIT
MD,BALTIMORE CITY,2009,459.0,73100.0
MD,BALTIMORE CITY,2010,449.0,62740.0
MD,BALTIMORE CITY,2011,436.0,72160.0
MD,BALTIMORE CITY,2012,396.0,50000.0
MD,CALVERT,2006,70.0,12200.0
MD,CALVERT,2007,73.0,9700.0
MD,CALVERT,2008,69.0,9700.0
MD,CALVERT,2009,38.0,7400.0
MD,CALVERT,2010,62.0,10200.0
MD,CALVERT,2011,34.0,6200.0
MD,CALVERT,2012,12.0,2000.0
MD,CAROLINE,2006,8.0,3200.0
MD,CAROLINE,2007,7.0,3500.0
MD,CAROLINE,2008,4.0,1200.0
MD,CAROLINE,2009,3.0,300.0
MD,CAROLINE,2010,10.0,1000.0
MD,CAROLINE,2011,11.0,1020.0
MD,CAROLINE,2012,7.0,1100.0
MD,CARROLL,2006,103.0,16300.0
MD,CARROLL,2007,152.0,22400.0
MD,CARROLL,2008,108.0,19200.0
MD,CARROLL,2009,104.0,12800.0
MD,CARROLL,2010,91.0,15500.0
MD,CARROLL,2011,61.0,10500.0
MD,CARROLL,2012,42.0,6200.0
MD,CECIL,2006,66.0,13400.0
MD,CECIL,2007,199.0,30300.0
MD,CECIL,2008,126.0,17400.0
MD,CECIL,2009,233.0,31700.0
MD,CECIL,2010,269.0,39700.0
MD,CECIL,2011,235.0,27600.0
MD,CECIL,2012,139.0,15500.0
MD,CHARLES,2006,65.0,10900.0
MD,CHARLES,2007,70.0,17800.0
MD,CHARLES,2008,59.0,8700.0
MD,CHARLES,2009,34.0,5800.0
MD,CHARLES,2010,51.0,10300.0
MD,CHARLES,2011,41.0,8500.0
MD,CHARLES,2012,73.0,16100.0
MD,DORCHESTER,2006,16.0,2000.0
MD,DORCHESTER,2007,6.0,2200.0
MD,DORCHESTER,2008,4.0,1600.0
MD,DORCHESTER,2009,4.0,1200.0
MD,DORCHESTER,2011,2.0,200.0
MD,DORCHESTER,2012,3.0,1100.0
MD,FREDERICK,2006,150.0,25000.0
MD,FREDERICK,2007,157.0,26100.0
MD,FREDERICK,2008,138.0,20200.0
MD,FREDERICK,2009,156.0,23600.0
MD,FREDERICK,2010,194.0,30600.0
MD,FREDERICK,2011,199.0,30300.0
MD,FREDERICK,2012,252.0,35200.0
MD,GARRETT,2006,3.0,300.0
MD,GARRETT,2007,7.0,2300.0
MD,GARRETT,2008,4.0,400.0
MD,GARRETT,2009,19.0,1900.0
MD,GARRETT,2010,7.0,700.0
MD,GARRETT,2011,18.0,1800.0
MD,GARRETT,2012,10.0,1900.0
MD,HARFORD,2006,368.0,52860.0
MD,HARFORD,2007,320.0,53400.0
MD,HARFORD,2008,504.0,68730.0
MD,HARFORD,2009,493.0,72500.0
MD,HARFORD,2010,619.0,80300.0
MD,HARFORD,2011,462.0,64200.0
MD,HARFORD,2012,488.0,65400.0
MD,HOWARD,2006,45.0,8900.0
MD,HOWARD,2007,87.0,11500.0
MD,HOWARD,2008,69.0,11300.0
MD,HOWARD,2009,106.0,18600.0
MD,HOWARD,2010,123.0,15900.0
MD,HOWARD,2011,76.0,15600.0
MD,HOWARD,2012,73.0,8260.0
MD,KENT,2006,9.0,1300.0
MD,KENT,2007,4.0,800.0
MD,KENT,2008,4.0,400.0
MD,KENT,2009,2.0,200.0
MD,KENT,2010,2.0,200.0
MD,MONTGOMERY,2006,307.0,54820.0
MD,MONTGOMERY,2007,277.0,64420.0
MD,MONTGOMERY,2008,274.0,62030.0
MD,MONTGOMERY,2009,312.0,58640.0
MD,MONTGOMERY,2010,372.0,70400.0
MD,MONTGOMERY,2011,407.0,67100.0
MD,MONTGOMERY,2012,231.0,39100.0
MD,PRINCE GEORGES,2006,377.0,66780.0
MD,PRINCE GEORGES,2007,421.0,84260.0
MD,PRINCE GEORGES,2008,377.0,65060.0
MD,PRINCE GEORGES,2009,517.0,83540.0
MD,PRINCE GEORGES,2010,510.0,84200.0
MD,PRINCE GEORGES,2011,485.0,74900.0
MD,PRINCE GEORGES,2012,613.0,84340.0
MD,QUEEN ANNES,2006,16.0,3200.0
MD,QUEEN ANNES,2007,15.0,2700.0
MD,QUEEN ANNES,2008,6.0,2200.0
MD,QUEEN ANNES,2009,22.0,4600.0
MD,QUEEN ANNES,2010,11.0,1900.0
MD,QUEEN ANNES,2011,15.0,3100.0
MD,QUEEN ANNES,2012,11.0,4700.0
MD,SAINT MARYS,2006,37.0,6500.0
MD,SAINT MARYS,2007,72.0,9200.0
MD,SAINT MARYS,2008,129.0,18100.0
MD,SAINT MARYS,2009,82.0,13000.0
MD,SAINT MARYS,2010,58.0,13400.0
MD,SAINT MARYS,2011,69.0,12500.0
MD,SAINT MARYS,2012,113.0,13540.0
MD,SOMERSET,2006,48.0,6800.0
MD,SOMERSET,2007,14.0,2200.0
MD,SOMERSET,2008,39.0,4700.0
MD,SOMERSET,2009,43.0,7100.0
MD,SOMERSET,2010,55.0,7500.0
MD,SOMERSET,2011,107.0,11900.0
MD,SOMERSET,2012,44.0,5600.0
MD,TALBOT,2006,28.0,5600.0
MD,TALBOT,2007,25.0,5300.0
MD,TALBOT,2008,13.0,2500.0
MD,TALBOT,2009,11.0,1900.0
MD,TALBOT,2010,11.0,3500.0
MD,TALBOT,2011,39.0,5900.0
MD,TALBOT,2012,16.0,2400.0
MD,WASHINGTON,2006,99.0,16700.0
MD,WASHINGTON,2007,128.0,20430.0
MD,WASHINGTON,2008,148.0,24000.0
MD,WASHINGTON,2009,171.0,28300.0
MD,WASHINGTON,2010,347.0,40100.0
MD,WASHINGTON,2011,163.0,21600.0
MD,WASHINGTON,2012,156.0,23200.0
MD,WICOMICO,2006,48.0,6400.0
MD,WICOMICO,2007,49.0,6500.0
MD,WICOMICO,2008,52.0,7200.0
MD,WICOMICO,2009,87.0,10940.0
MD,WICOMICO,2010,113.0,12900.0
MD,WICOMICO,2011,158.0,19000.0
MD,WICOMICO,2012,64.0,10000.0
MD,WORCESTER,2006,63.0,11100.0
MD,WORCESTER,2007,73.0,9700.0
MD,WORCESTER,2008,60.0,8800.0
MD,WORCESTER,2009,73.0,9300.0
MD,WORCESTER,2010,57.0,6900.0
MD,WORCESTER,2011,47.0,5100.0
MD,WORCESTER,2012,31.0,3900.0
ME,ANDROSCOGGIN,2009,1.0,100.0
ME,ANDROSCOGGIN,2010,33.0,4900.0
ME,ANDROSCOGGIN,2011,34.0,6600.0
ME,ANDROSCOGGIN,2012,50.0,5400.0
ME,AROOSTOOK,2006,9.0,2900.0
ME,AROOSTOOK,2007,1.0,100.0
ME,AROOSTOOK,2008,8.0,3200.0
ME,AROOSTOOK,2009,9.0,2900.0
ME,AROOSTOOK,2010,9.0,3000.0
ME,AROOSTOOK,2011,3.0,2000.0
ME,AROOSTOOK,2012,7.0,2400.0
ME,CUMBERLAND,2006,3.0,1100.0
ME,CUMBERLAND,2009,20.0,6400.0
ME,CUMBERLAND,2010,67.0,8300.0
ME,CUMBERLAND,2011,60.0,7600.0
ME,CUMBERLAND,2012,130.0,14200.0
ME,FRANKLIN,2012,1.0,500.0
ME,HANCOCK,2006,15.0,1600.0
ME,HANCOCK,2007,2.0,600.0
ME,HANCOCK,2008,1.0,100.0
ME,HANCOCK,2009,2.0,200.0
ME,HANCOCK,2010,45.0,6100.0
ME,HANCOCK,2011,27.0,2700.0
ME,HANCOCK,2012,45.0,5700.0
ME,KENNEBEC,2009,19.0,1900.0
ME,KENNEBEC,2010,53.0,5700.0
ME,KENNEBEC,2011,45.0,5300.0
ME,KENNEBEC,2012,63.0,9100.0
ME,KNOX,2010,24.0,3600.0
ME,KNOX,2011,3.0,300.0
ME,KNOX,2012,4.0,400.0
ME,LINCOLN,2008,38.0,3800.0
ME,LINCOLN,2009,12.0,5200.0
ME,LINCOLN,2010,24.0,5720.0
ME,LINCOLN,2011,69.0,10100.0
ME,LINCOLN,2012,18.0,3800.0
ME,OXFORD,2009,1.0,100.0
ME,OXFORD,2010,2.0,2000.0
ME,OXFORD,2012,10.0,1000.0
ME,PENOBSCOT,2006,15.0,3500.0
ME,PENOBSCOT,2007,12.0,2400.0
ME,PENOBSCOT,2008,22.0,3800.0
ME,PENOBSCOT,2009,22.0,7400.0
ME,PENOBSCOT,2010,44.0,10000.0
ME,PENOBSCOT,2011,31.0,5900.0
ME,PENOBSCOT,2012,28.0,6500.0
ME,PISCATAQUIS,2006,2.0,1000.0
ME,PISCATAQUIS,2007,7.0,3500.0
ME,PISCATAQUIS,2009,5.0,2500.0
ME,PISCATAQUIS,2010,45.0,5300.0
ME,PISCATAQUIS,2011,41.0,4500.0
ME,PISCATAQUIS,2012,51.0,5500.0
ME,SAGADAHOC,2009,2.0,1000.0
ME,SOMERSET,2007,3.0,300.0
ME,WALDO,2009,1.0,100.0
ME,WASHINGTON,2006,4.0,1600.0
ME,WASHINGTON,2007,2.0,200.0
ME,WASHINGTON,2008,5.0,760.0
ME,WASHINGTON,2009,5.0,1700.0
ME,WASHINGTON,2010,20.0,6000.0
ME,WASHINGTON,2011,2.0,600.0
ME,WASHINGTON,2012,5.0,3000.0
ME,YORK,2010,21.0,2500.0
ME,YORK,2011,58.0,7400.0
ME,YORK,2012,87.0,9900.0
MI,ALCONA,2006,4.0,2000.0
MI,ALCONA,2007,3.0,1500.0
MI,ALCONA,2008,1.0,500.0
MI,ALCONA,2009,5.0,900.0
MI,ALCONA,2010,4.0,2000.0
MI,ALCONA,2011,1.0,500.0
MI,ALCONA,2012,2.0,1500.0
MI,ALGER,2008,7.0,700.0
MI,ALGER,2009,8.0,2800.0
MI,ALGER,2010,3.0,1500.0
MI,ALGER,2011,7.0,1500.0
MI,ALLEGAN,2006,11.0,2700.0
MI,ALLEGAN,2007,2.0,200.0
MI,ALLEGAN,2008,10.0,1800.0
MI,ALLEGAN,2009,22.0,4200.0
MI,ALLEGAN,2010,19.0,3900.0
MI,ALLEGAN,2011,49.0,5960.0
MI,ALLEGAN,2012,17.0,3300.0
MI,ALPENA,2009,1.0,500.0
MI,ALPENA,2011,5.0,2500.0
MI,ANTRIM,2006,11.0,1500.0
MI,ANTRIM,2009,1.0,30.0
MI,BARRY,2010,2.0,200.0
MI,BARRY,2011,2.0,1000.0
MI,BAY,2006,53.0,8500.0
MI,BAY,2007,33.0,6500.0
MI,BAY,2008,75.0,9500.0
MI,BAY,2009,93.0,16430.0
MI,BAY,2010,87.0,15230.0
MI,BAY,2011,80.0,16400.0
MI,BAY,2012,107.0,16560.0
MI,BENZIE,2009,2.0,1000.0
MI,BENZIE,2011,2.0,1000.0
MI,BENZIE,2012,1.0,500.0
MI,BERRIEN,2006,18.0,8200.0
MI,BERRIEN,2007,18.0,8600.0
MI,BERRIEN,2008,2.0,600.0
MI,BERRIEN,2009,27.0,6820.0
MI,BERRIEN,2010,25.0,5820.0
MI,BERRIEN,2011,21.0,5160.0
MI,BERRIEN,2012,62.0,11000.0
MI,BRANCH,2008,3.0,300.0
MI,BRANCH,2009,7.0,2300.0
MI,BRANCH,2010,8.0,2800.0
MI,BRANCH,2011,27.0,3100.0
MI,BRANCH,2012,16.0,3600.0
MI,CALHOUN,2006,6.0,1400.0
MI,CALHOUN,2007,6.0,1800.0
MI,CALHOUN,2008,51.0,15100.0
MI,CALHOUN,2009,68.0,11200.0
MI,CALHOUN,2010,63.0,10490.0
MI,CALHOUN,2011,62.0,10860.0
MI,CALHOUN,2012,61.0,7230.0
MI,CASS,2006,2.0,200.0
MI,CASS,2007,2.0,200.0
MI,CASS,2009,1.0,500.0
MI,CHARLEVOIX,2006,2.0,600.0
MI,CHARLEVOIX,2007,1.0,500.0
MI,CHARLEVOIX,2008,2.0,1000.0
MI,CHARLEVOIX,2009,5.0,2100.0
MI,CHEBOYGAN,2012,2.0,1000.0
MI,CLARE,2006,10.0,1000.0
MI,CLINTON,2006,18.0,3800.0
MI,CLINTON,2007,7.0,1500.0
MI,CLINTON,2008,11.0,3360.0
MI,CLINTON,2009,16.0,6400.0
MI,CLINTON,2010,30.0,8060.0
MI,CLINTON,2011,35.0,8700.0
MI,CLINTON,2012,37.0,6100.0
MI,CRAWFORD,2006,2.0,1000.0
MI,CRAWFORD,2012,6.0,600.0
MI,DELTA,2006,17.0,2500.0
MI,DELTA,2007,10.0,1800.0
MI,DELTA,2008,8.0,2400.0
MI,DELTA,2009,23.0,6300.0
MI,DELTA,2010,13.0,2100.0
MI,DELTA,2011,17.0,8100.0
MI,DELTA,2012,18.0,5400.0
MI,DICKINSON,2006,23.0,5900.0
MI,DICKINSON,2008,5.0,2500.0
MI,DICKINSON,2009,14.0,2200.0
MI,DICKINSON,2010,10.0,3000.0
MI,DICKINSON,2011,12.0,2400.0
MI,DICKINSON,2012,21.0,2900.0
MI,EATON,2006,32.0,9200.0
MI,EATON,2007,9.0,2100.0
MI,EATON,2008,56.0,13600.0
MI,EATON,2009,67.0,20160.0
MI,EATON,2010,60.0,14800.0
MI,EATON,2011,69.0,11700.0
MI,EATON,2012,87.0,15900.0
MI,EMMET,2006,4.0,800.0
MI,EMMET,2007,3.0,300.0
MI,EMMET,2008,4.0,400.0
MI,EMMET,2009,5.0,900.0
MI,EMMET,2010,5.0,500.0
MI,EMMET,2011,20.0,3200.0
MI,EMMET,2012,9.0,900.0
MI,GENESEE,2006,187.0,36300.0
MI,GENESEE,2007,167.0,35500.0
MI,GENESEE,2008,175.0,32960.0
MI,GENESEE,2009,214.0,42530.0
MI,GENESEE,2010,213.0,51700.0
MI,GENESEE,2011,254.0,59330.0
MI,GENESEE,2012,243.0,45690.0
MI,GLADWIN,2007,5.0,500.0
MI,GLADWIN,2010,13.0,1700.0
MI,GLADWIN,2011,2.0,1000.0
MI,GOGEBIC,2006,14.0,2200.0
MI,GOGEBIC,2009,1.0,100.0
MI,GOGEBIC,2010,12.0,2800.0
MI,GOGEBIC,2011,18.0,4200.0
MI,GOGEBIC,2012,18.0,2600.0
MI,GRAND TRAVERSE,2006,13.0,900.0
MI,GRAND TRAVERSE,2007,4.0,400.0
MI,GRAND TRAVERSE,2008,21.0,1400.0
MI,GRAND TRAVERSE,2009,48.0,8000.0
MI,GRAND TRAVERSE,2010,36.0,10800.0
MI,GRAND TRAVERSE,2011,49.0,8830.0
MI,GRAND TRAVERSE,2012,80.0,16330.0
MI,GRATIOT,2010,1.0,100.0
MI,HILLSDALE,2006,7.0,3100.0
MI,HILLSDALE,2007,5.0,1300.0
MI,HILLSDALE,2008,4.0,2000.0
MI,HILLSDALE,2009,21.0,6100.0
MI,HILLSDALE,2010,16.0,4000.0
MI,HILLSDALE,2011,14.0,3400.0
MI,HILLSDALE,2012,28.0,6500.0
MI,HOUGHTON,2009,1.0,500.0
MI,INGHAM,2006,34.0,12600.0
MI,INGHAM,2007,40.0,11200.0
MI,INGHAM,2008,82.0,21800.0
MI,INGHAM,2009,130.0,33260.0
MI,INGHAM,2010,133.0,32290.0
MI,INGHAM,2011,174.0,39400.0
MI,INGHAM,2012,205.0,36500.0
MI,IONIA,2008,10.0,1730.0
MI,IONIA,2009,8.0,2400.0
MI,IONIA,2010,16.0,4000.0
MI,IONIA,2011,21.0,5700.0
MI,IONIA,2012,31.0,4230.0
MI,IOSCO,2011,1.0,100.0
MI,IRON,2009,2.0,1000.0
MI,ISABELLA,2006,11.0,2300.0
MI,ISABELLA,2007,6.0,1400.0
MI,ISABELLA,2008,18.0,3400.0
MI,ISABELLA,2009,28.0,3440.0
MI,ISABELLA,2010,37.0,9300.0
MI,ISABELLA,2011,42.0,8060.0
MI,ISABELLA,2012,37.0,4100.0
MI,JACKSON,2007,6.0,600.0
MI,JACKSON,2008,62.0,20530.0
MI,JACKSON,2009,49.0,10900.0
MI,JACKSON,2010,89.0,23630.0
MI,JACKSON,2011,79.0,19900.0
MI,JACKSON,2012,76.0,15200.0
MI,KALAMAZOO,2006,37.0,11300.0
MI,KALAMAZOO,2007,24.0,8800.0
MI,KALAMAZOO,2008,67.0,19900.0
MI,KALAMAZOO,2009,116.0,25130.0
MI,KALAMAZOO,2010,127.0,29100.0
MI,KALAMAZOO,2011,166.0,28790.0
MI,KALAMAZOO,2012,224.0,34760.0
MI,KALKASKA,2006,31.0,8230.0
MI,KALKASKA,2009,2.0,200.0
MI,KALKASKA,2012,1.0,100.0
MI,KENT,2006,41.0,6800.0
MI,KENT,2007,11.0,1500.0
MI,KENT,2008,104.0,21970.0
MI,KENT,2009,229.0,53290.0
MI,KENT,2010,209.0,48100.0
MI,KENT,2011,296.0,56190.0
MI,KENT,2012,370.0,57220.0
MI,LAKE,2006,10.0,3000.0
MI,LAKE,2007,3.0,1500.0
MI,LAKE,2012,2.0,1000.0
MI,LAPEER,2006,11.0,2700.0
MI,LAPEER,2007,14.0,2200.0
MI,LAPEER,2008,43.0,7100.0
MI,LAPEER,2009,66.0,18860.0
MI,LAPEER,2010,80.0,17930.0
MI,LAPEER,2011,75.0,18300.0
MI,LAPEER,2012,86.0,17400.0
MI,LEELANAU,2011,5.0,500.0
MI,LENAWEE,2006,4.0,400.0
MI,LENAWEE,2007,3.0,300.0
MI,LENAWEE,2008,10.0,3400.0
MI,LENAWEE,2009,9.0,2500.0
MI,LENAWEE,2010,23.0,5900.0
MI,LENAWEE,2011,54.0,9400.0
MI,LENAWEE,2012,18.0,2600.0
MI,LIVINGSTON,2006,34.0,6200.0
MI,LIVINGSTON,2007,14.0,2600.0
MI,LIVINGSTON,2008,55.0,9500.0
MI,LIVINGSTON,2009,62.0,13000.0
MI,LIVINGSTON,2010,63.0,12300.0
